id,#0,#1,#2,#3,#4,#5,#6,#7,time,millisecond
0,-1,-3,-6,-10,-8,-1,-2,-1,0:51:53@19/4/2015,220825863 
0,-3,-2,8,-12,-7,1,-1,-2,0:51:53@19/4/2015,220825872 
0,-2,-3,-7,5,-1,-4,-3,-3,0:51:53@19/4/2015,220825881 
0,2,1,0,-2,-1,5,2,1,0:51:53@19/4/2015,220825890 
0,-1,-4,-2,-1,-4,-6,-2,-4,0:51:53@19/4/2015,220825900 
0,-2,-1,-1,-7,-1,-3,-3,-1,0:51:53@19/4/2015,220825910 
0,-9,1,1,2,-2,1,0,0,0:51:53@19/4/2015,220825921 
0,-3,-2,-5,1,2,-1,1,0,0:51:53@19/4/2015,220825932 
0,3,-2,-1,3,-1,-4,-2,-1,0:51:53@19/4/2015,220825944 
0,1,-2,-4,-7,-7,-8,-4,-1,0:51:53@19/4/2015,220825956 
0,1,2,10,6,1,2,0,-1,0:51:53@19/4/2015,220825968 
0,-2,-1,-5,4,-2,7,2,1,0:51:53@19/4/2015,220825981 
0,-2,-1,-4,15,0,-5,-3,-4,0:51:53@19/4/2015,220825994 
0,1,0,0,-10,0,1,0,1,0:51:54@19/4/2015,220826008 
0,1,0,-1,0,0,-3,-2,-3,0:51:54@19/4/2015,220826025 
0,0,-2,0,0,1,-2,0,-1,0:51:54@19/4/2015,220826043 
0,-1,1,3,6,-4,0,-2,-2,0:51:54@19/4/2015,220826060 
0,-4,-2,-6,-15,-1,2,0,0,0:51:54@19/4/2015,220826078 
0,-3,-1,-1,-9,4,-1,-3,-1,0:51:54@19/4/2015,220826096 
0,-3,-1,0,-3,-2,0,-2,-2,0:51:54@19/4/2015,220826113 
0,1,-1,-3,-3,-1,0,0,-1,0:51:54@19/4/2015,220826132 
0,3,0,0,7,4,2,-1,0,0:51:54@19/4/2015,220826150 
0,-3,0,-1,0,-5,2,-2,0,0:51:54@19/4/2015,220826169 
0,-2,-1,0,-3,-5,-7,-1,-1,0:51:54@19/4/2015,220826188 
0,0,-1,3,0,14,-3,0,-1,0:51:54@19/4/2015,220826208 
0,-2,-5,1,10,-1,-3,-5,-2,0:51:54@19/4/2015,220826228 
0,-2,-4,-1,-10,5,12,3,-1,0:51:54@19/4/2015,220826237 
0,-2,-1,-2,6,8,10,6,0,0:51:54@19/4/2015,220826246 
0,-1,2,5,14,-17,-7,0,0,0:51:54@19/4/2015,220826255 
0,-1,-4,-8,-10,-5,1,-3,-1,0:51:54@19/4/2015,220826265 
0,0,1,-5,-14,-19,-3,-3,-3,0:51:54@19/4/2015,220826275 
0,3,4,3,-18,11,13,3,2,0:51:54@19/4/2015,220826286 
0,-2,-1,0,4,-18,-16,-5,-1,0:51:54@19/4/2015,220826298 
0,-2,-2,-2,11,3,-12,-6,-2,0:51:54@19/4/2015,220826309 
0,1,1,-3,-8,-18,0,3,-1,0:51:54@19/4/2015,220826322 
0,1,1,-3,-8,-18,0,3,-1,0:51:54@19/4/2015,220826335 
0,-3,-3,-4,0,20,-4,-4,-3,0:51:54@19/4/2015,220826348 
0,-5,-2,1,8,-11,3,3,-1,0:51:54@19/4/2015,220826361 
0,-1,1,0,16,43,14,0,-1,0:51:54@19/4/2015,220826375 
0,1,-3,-2,-6,43,5,-1,-3,0:51:54@19/4/2015,220826390 
0,0,-1,5,17,15,-2,-1,0,0:51:54@19/4/2015,220826405 
0,-1,-2,-5,-18,-4,-11,-3,-1,0:51:54@19/4/2015,220826421 
0,0,0,-3,4,85,25,4,1,0:51:54@19/4/2015,220826437 
0,-3,1,3,-14,-80,-12,0,0,0:51:54@19/4/2015,220826453 
0,0,1,2,-3,-64,-11,-6,3,0:51:54@19/4/2015,220826470 
0,-4,0,-1,10,-9,0,-2,-6,0:51:54@19/4/2015,220826488 
0,-3,-2,-6,2,-25,-9,-5,-5,0:51:54@19/4/2015,220826506 
0,-1,-3,-1,0,15,9,2,0,0:51:54@19/4/2015,220826525 
0,-2,1,-1,-7,66,1,-2,2,0:51:54@19/4/2015,220826544 
0,-3,-1,-2,3,-19,-7,1,-4,0:51:54@19/4/2015,220826564 
0,0,-5,-7,15,10,3,-5,-2,0:51:54@19/4/2015,220826584 
0,-15,0,3,-16,-28,-2,0,-4,0:51:54@19/4/2015,220826593 
0,-15,0,3,-16,-28,-2,0,-4,0:51:54@19/4/2015,220826602 
0,0,0,-1,-10,-4,0,0,3,0:51:54@19/4/2015,220826612 
0,-3,0,1,1,18,9,4,-2,0:51:54@19/4/2015,220826622 
0,2,0,0,3,-4,-22,-5,-5,0:51:54@19/4/2015,220826632 
0,-2,-1,2,4,-25,17,7,3,0:51:54@19/4/2015,220826643 
0,-1,-4,-6,0,27,0,0,-2,0:51:54@19/4/2015,220826654 
0,1,1,4,-4,-19,-9,-4,-1,0:51:54@19/4/2015,220826666 
0,4,-1,-1,-2,-8,-4,2,-2,0:51:54@19/4/2015,220826678 
0,3,-2,2,5,4,-5,-5,-3,0:51:54@19/4/2015,220826690 
0,1,0,-2,-3,1,10,0,0,0:51:54@19/4/2015,220826703 
0,2,1,3,-6,11,-3,1,-2,0:51:54@19/4/2015,220826717 
0,-1,-2,-2,2,-9,-7,-6,1,0:51:54@19/4/2015,220826731 
0,-3,-1,1,5,-19,-17,-3,-2,0:51:54@19/4/2015,220826745 
0,2,-3,-9,-7,5,3,0,2,0:51:54@19/4/2015,220826760 
0,0,-2,-3,-1,-8,-5,-1,-2,0:51:54@19/4/2015,220826775 
0,-2,-3,5,-5,4,-4,-3,-2,0:51:54@19/4/2015,220826791 
0,-2,0,3,-10,28,3,-4,-1,0:51:54@19/4/2015,220826807 
0,-4,-4,-9,4,34,-2,-2,-1,0:51:54@19/4/2015,220826824 
0,1,-1,1,4,0,8,3,-1,0:51:54@19/4/2015,220826842 
0,-2,1,-2,-5,-6,-3,-4,-3,0:51:54@19/4/2015,220826860 
0,-1,1,5,-4,1,-6,1,0,0:51:54@19/4/2015,220826878 
0,-3,1,-1,-2,-13,-5,-8,-2,0:51:54@19/4/2015,220826897 
0,-1,2,-3,-6,-10,-11,-4,-2,0:51:54@19/4/2015,220826916 
0,1,-2,-8,13,51,2,9,3,0:51:54@19/4/2015,220826936 
0,0,0,-4,-5,-26,-3,-7,-1,0:51:54@19/4/2015,220826945 
0,-1,1,10,21,-40,-14,-3,-2,0:51:54@19/4/2015,220826954 
0,-2,-1,-1,-6,-26,1,-2,-2,0:51:54@19/4/2015,220826963 
0,-1,-4,-6,-14,-24,-6,-4,-2,0:51:54@19/4/2015,220826973 
0,-1,-3,-5,-3,-10,-1,-2,0,0:51:54@19/4/2015,220826983 
0,-1,-3,-5,-3,-10,-1,-2,0,0:51:54@19/4/2015,220826994 
0,1,-2,-3,7,3,2,3,0,0:51:55@19/4/2015,220827005 
0,-3,-1,-3,-21,3,1,-11,-5,0:51:55@19/4/2015,220827017 
0,-2,-3,-5,-5,-30,-2,16,4,0:51:55@19/4/2015,220827029 
0,2,0,-3,2,48,-21,-12,2,0:51:55@19/4/2015,220827042 
0,0,4,5,-6,-6,15,15,4,0:51:55@19/4/2015,220827055 
0,-1,0,-1,-3,-32,-6,-6,-2,0:51:55@19/4/2015,220827069 
0,-2,-1,-1,-4,-9,-8,-1,-1,0:51:55@19/4/2015,220827083 
0,-1,0,0,2,8,8,-3,-2,0:51:55@19/4/2015,220827098 
0,0,0,1,3,-23,24,-5,1,0:51:55@19/4/2015,220827113 
0,-3,-1,2,-7,-32,-32,-27,-8,0:51:55@19/4/2015,220827128 
0,2,1,-6,7,16,30,13,4,0:51:55@19/4/2015,220827144 
0,-2,-4,-4,-4,-3,11,-3,-3,0:51:55@19/4/2015,220827161 
0,0,1,9,1,-11,9,-5,0,0:51:55@19/4/2015,220827178 
0,-1,-1,-6,-6,13,35,-2,-5,0:51:55@19/4/2015,220827195 
0,-1,0,2,-5,-40,-45,-22,-3,0:51:55@19/4/2015,220827213 
0,1,0,3,7,-31,-15,-8,2,0:51:55@19/4/2015,220827231 
0,-3,-4,-6,-1,9,6,-1,-4,0:51:55@19/4/2015,220827250 
0,-2,-2,0,-9,-12,2,-4,-2,0:51:55@19/4/2015,220827269 
0,-1,-1,1,-3,21,4,-2,-3,0:51:55@19/4/2015,220827289 
0,0,-1,0,8,5,-3,3,0,0:51:55@19/4/2015,220827298 
0,0,0,0,-1,26,13,5,-1,0:51:55@19/4/2015,220827306 
0,0,0,0,-1,26,13,5,-1,0:51:55@19/4/2015,220827315 
0,-2,-3,-8,0,-12,17,-3,-2,0:51:55@19/4/2015,220827325 
0,-2,-1,2,1,-4,-13,-4,-1,0:51:55@19/4/2015,220827335 
0,-4,-2,3,5,20,-8,-1,-2,0:51:55@19/4/2015,220827351 
0,2,1,2,3,14,8,5,1,0:51:55@19/4/2015,220827362 
0,2,1,2,3,14,8,5,1,0:51:55@19/4/2015,220827373 
0,-2,-3,-5,-5,-40,-16,-8,-2,0:51:55@19/4/2015,220827386 
0,-1,1,0,-4,-4,7,-2,-2,0:51:55@19/4/2015,220827399 
0,2,1,3,1,-30,-20,0,1,0:51:55@19/4/2015,220827412 
0,-1,1,8,13,-13,-5,3,0,0:51:55@19/4/2015,220827425 
0,-2,-5,-6,-8,12,-4,-7,-3,0:51:55@19/4/2015,220827439 
0,-3,-1,0,11,48,7,-6,-2,0:51:55@19/4/2015,220827453 
0,-2,-2,-3,-12,9,-10,-6,-2,0:51:55@19/4/2015,220827468 
0,-2,0,2,-2,-8,-10,-3,-2,0:51:55@19/4/2015,220827484 
0,-1,-2,3,-6,12,4,-7,-1,0:51:55@19/4/2015,220827500 
0,-2,2,3,19,0,-3,2,2,0:51:55@19/4/2015,220827517 
0,-1,-3,-1,-6,19,-4,-1,0,0:51:55@19/4/2015,220827534 
0,-2,-5,-2,1,24,-12,1,-2,0:51:55@19/4/2015,220827552 
0,1,3,-10,-11,-39,3,0,2,0:51:55@19/4/2015,220827570 
0,0,0,4,6,-17,9,5,1,0:51:55@19/4/2015,220827589 
0,-2,-7,-16,2,8,4,4,-2,0:51:55@19/4/2015,220827608 
0,0,0,-3,-22,-22,-4,-3,-3,0:51:55@19/4/2015,220827627 
0,-2,2,6,-6,7,4,2,0,0:51:55@19/4/2015,220827647 
0,-2,2,6,-6,7,4,2,0,0:51:55@19/4/2015,220827655 
0,-5,-6,-12,-11,-54,-9,-4,-2,0:51:55@19/4/2015,220827664 
0,-5,-6,-12,-11,-54,-9,-4,-2,0:51:55@19/4/2015,220827674 
0,6,15,25,-2,-79,2,5,4,0:51:55@19/4/2015,220827684 
0,-6,-12,-21,-23,-41,-19,-10,-6,0:51:55@19/4/2015,220827695 
0,4,5,6,-10,-18,-4,3,2,0:51:55@19/4/2015,220827706 
0,4,5,6,-10,-18,-4,3,2,0:51:55@19/4/2015,220827717 
0,1,-1,-3,-16,86,7,0,0,0:51:55@19/4/2015,220827729 
0,-2,-2,-3,-10,78,-4,-1,0,0:51:55@19/4/2015,220827741 
0,-2,-4,-6,-18,-63,-14,-9,-6,0:51:55@19/4/2015,220827754 
0,1,4,6,27,38,10,-2,-1,0:51:55@19/4/2015,220827767 
0,0,0,1,-18,-52,-8,-3,0,0:51:55@19/4/2015,220827781 
